date,B0_momentum_12_1,B1_residual_momentum,B2_residual_momentum_vol_target,B3_short_term_reversal
2015-06-26,-0.006205782051824538,-0.004549743856788302,-0.0040914584811823085,-0.011186572100697734
2015-06-29,-0.026482946309445587,-0.023541521042238944,-0.02113131184789674,-0.02721020397281404
2015-06-30,0.003359935672867076,0.0011683944405715962,0.0010468101400820107,0.0031300602719850357
2015-07-01,0.005118737192705725,0.008295438919275755,0.00740880149620371,0.0036403409501795103
2015-07-02,-0.00343719729119929,-0.00117684378059435,-0.0010774670834461375,0.0027285535098435787
2015-07-06,0.0021555617915096636,-0.001701923151613327,-0.0015625281986020312,-0.00986912269000717
2015-07-07,0.004057755982116884,0.0042391024123495935,0.0038856802009030744,-0.00015253459628616906
2015-07-08,-0.020448708994341924,-0.0171308406505708,-0.015718794985769446,-0.0284501846814752
2015-07-09,0.0038658334515579984,0.00550471585343848,0.0050454954464447255,0.0019352013254423373
2015-07-10,0.020311523864740444,0.018592549407543624,0.017043640632490753,0.01688318064436234
2015-07-13,0.01026526409435835,0.008865744368917072,0.008137048305913552,0.009115305821090436
2015-07-14,0.004164239189006214,0.0030265574333794287,0.0027821576968631856,0.013590546200336506
2015-07-15,-0.001044424340005845,-0.0012990651328074199,-0.0011935536209636277,-0.0066479938470330735
2015-07-16,0.00768590213419329,0.003496955872968721,0.0032163723013667322,0.0030863489863841576
2015-07-17,-0.000888401266726957,-0.00269411807601716,-0.0024774578078153864,-0.003829371324383435
2015-07-20,0.004103503166291267,0.004297266078506334,0.0039481180076039735,-0.005646842203583691
2015-07-21,-0.0016058966863797819,-0.005672470417821929,-0.005213684455302903,0.0006658649170381281
2015-07-22,0.0006487637399785751,0.002240734262725308,0.002059072981133614,-0.007280302966802155
2015-07-23,0.0024549348172009378,-0.002197933813460895,-0.002018908910255801,-0.007194117328906402
2015-07-24,-0.015563621856417131,-0.012843552885939968,-0.011807602625108826,-0.021947695438438664
2015-07-27,-0.00899873844619703,-0.009985291653158423,-0.009165563206414817,-0.012128499765132972
2015-07-28,0.010826188045175433,0.012746398826220862,0.01169022054171398,0.027667988422659162
2015-07-29,0.0004761277464317981,0.0058382301079746846,0.005358618900578982,0.007734170244878991
2015-07-30,-1.1877571105656237e-05,-0.0002070995117797736,-0.0001896835038962541,-0.002965743673232435
2015-07-31,0.0007665966390479895,-0.0023457675445499593,-0.002157988884608164,-0.009742629289361315
2015-08-03,-0.004159411250644562,-0.0016106876618441346,-0.0014732120231470969,-0.016480755685896353
2015-08-04,0.0034279977257529737,-0.0025253399999559667,-0.0023123330807858222,-0.007257236397385847
2015-08-05,0.01317122723926234,0.006441653587070162,0.005896620428805122,-5.15761692150285e-05
2015-08-06,-0.017389121680872255,-0.014655727460419432,-0.013436034953817844,-0.0032602704990097875
2015-08-07,0.0019223355959987476,0.0017067396583527739,0.0015651587870970651,-0.008877915367809797
2015-08-10,0.006689286513587467,0.008902503440121556,0.00815418816325475,0.024709926285069628
2015-08-11,-0.006055947593650024,-0.005854730521173135,-0.0053661925804163735,-0.014656452944152965
2015-08-12,-0.0003174335737754497,9.025461338940666e-05,8.119689404062491e-05,0.007269711618584251
2015-08-13,0.005836007086544193,0.005729374733175252,0.005248640750480371,-0.007605892317163465
2015-08-14,0.0015058515124766192,0.0035699163673241774,0.0032733270338924925,0.0009021054583877586
2015-08-17,0.010518797498679122,0.009950276390072954,0.009123155444778153,0.008948629941385677
2015-08-18,-0.0024483087579751928,0.0013865661838246002,0.0012747731406843599,-0.011567359254177956
2015-08-19,-0.006282023682075311,-0.0033109608583543615,-0.003039618649900766,-0.007022780642129467
2015-08-20,-0.03046946133583517,-0.025546459539499855,-0.02343977019644572,-0.02546193841248423
2015-08-21,-0.0367943545034658,-0.0354968394295061,-0.03250231723589403,-0.028289773063533863
2015-08-24,-0.03592033805329342,-0.032714154234817716,-0.029861495601434918,-0.06315327825101869
2015-08-25,-0.00537793754531779,-0.009804067742971934,-0.008922153607603067,0.0
2015-08-26,0.037341837297911074,0.03668859050605744,0.03335818460294471,0.0
2015-08-27,0.024431162356293168,0.01828938075361064,0.016681930954929758,0.0
2015-08-28,-0.0015355262260305924,-0.0008010088372285562,-0.0007299117110624032,0.0
2015-08-31,-0.011836467137579021,-0.0071285448637457005,-0.006511109079374577,0.0
2015-09-01,-0.023013505061469486,-0.022195934713024723,-0.02026321021561872,0.0
2015-09-02,0.0,0.0,0.0,0.0
2015-09-03,0.0,0.0,0.0,0.0
2015-09-04,0.0,0.0,0.0,0.0
2015-09-08,0.0,0.0,0.0,0.0
2015-09-09,0.0,0.0,0.0,0.0
2015-09-10,0.0,0.0,0.0,0.0
2015-09-11,0.0,0.0,0.0,0.0
2015-09-14,0.0,0.0,0.0,0.0
2015-09-15,0.0,0.0,0.0,0.0
2015-09-16,0.0,0.0,0.0,0.0
2015-09-17,0.0,0.0,0.0,0.0
2015-09-18,0.0,0.0,0.0,0.0
2015-09-21,0.0,0.0,0.0,0.0
2015-09-22,0.0,0.0,0.0,0.0
2015-09-23,0.0,0.0,0.0,0.0
2015-09-24,0.0,0.0,0.0,0.0
2015-09-25,0.0,0.0,0.0,0.0
2015-09-28,0.0,0.0,0.0,0.0
2015-09-29,0.0,0.0,0.0,0.0
2015-09-30,0.0,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0,0.0
2015-10-02,0.0,0.0,0.0,0.0
2015-10-05,0.0,0.0,0.0,0.0
2015-10-06,0.0,0.0,0.0,0.0
2015-10-07,0.0,0.0,0.0,0.0
2015-10-08,0.0,0.0,0.0,0.0
2015-10-09,0.0,0.0,0.0,0.0
2015-10-12,0.0,0.0,0.0,0.0
2015-10-13,0.0,0.0,0.0,0.0
2015-10-14,0.0,0.0,0.0,0.0
2015-10-15,0.0,0.0,0.0,0.0
2015-10-16,0.0,0.0,0.0,0.0
2015-10-19,0.0,0.0,0.0,0.0
2015-10-20,0.0,0.0,0.0,0.0
2015-10-21,0.0,0.0,0.0,0.0
2015-10-22,0.0,0.0,0.0,0.0
2015-10-23,0.0,0.0,0.0,0.0
2015-10-26,0.0,0.0,0.0,-0.0031521189409191575
2015-10-27,0.0,0.0,0.0,-0.005058939656011341
2015-10-28,0.0,0.0,0.0,0.01717171024081976
2015-10-29,0.0,0.0,0.0,0.0011502716541795799
2015-10-30,0.0,0.0,0.0,0.003975488612083522
2015-11-02,0.0005032700369713705,0.0024239134158170472,0.001309551599352199,0.014639732490272728
2015-11-03,-0.006889742768428464,-0.00293473111675413,-0.0015872922260816713,0.012624405173965458
2015-11-04,0.0014726573502494844,-0.002480594748598408,-0.0013398552455932133,-0.007760134527475704
2015-11-05,0.008957393513857603,0.005015334317029163,0.002705861626909334,-0.01751378987815544
2015-11-06,0.007224050073991073,-0.005044165993969618,-0.0027276849041805162,0.005564516572760914
2015-11-09,-0.0122777296953408,-0.009592989806170071,-0.005175458770360519,-0.011661360387274167
2015-11-10,0.002492292298318377,0.005538948803166299,0.0029750168958053713,-0.003023532336718704
2015-11-11,-0.0003231281938496089,-9.090208882722717e-05,-4.894910219144233e-05,-0.005478467411946686
2015-11-12,-0.014961772403227047,-0.012089995854576485,-0.006509967168599418,-0.014776213448133957
2015-11-13,-0.018662499887497463,-0.02055082840594291,-0.011003626697200897,-0.012313175637466922
2015-11-16,0.015010405267273708,0.014030065125544944,0.007439665451163924,-0.0032674516430620804
2015-11-17,0.002824236170046346,0.0014506510262208838,0.0007742629085021324,0.0
2015-11-18,0.018627709300899964,0.011788508022678279,0.006296189252316342,0.0
2015-11-19,-0.0006174303387368463,0.003151526373360136,0.0016924030152436487,0.0
2015-11-20,0.013235336582854584,0.012540472046734585,0.00674417587461007,0.0
2015-11-23,0.0010898740287037523,0.00338625182798169,0.0018315868668115076,-0.0005393419961609025
2015-11-24,-0.002457805488338849,-0.0049212930858475445,-0.0026660047816621235,0.005736424079721303
2015-11-25,0.007284068876016514,0.00476411960385037,0.0025750232838404052,0.0013230866304632105
2015-11-27,0.002984302567305308,0.0012363737783065432,0.0006697234827262033,-0.0008152393372891087
2015-11-30,-0.011914130801500389,-0.010964579534147312,-0.005942696928177504,-0.00683334945662184
2015-12-01,0.00945572899650804,0.008768850702875808,0.0055633402455601555,0.015823335922757975
2015-12-02,-0.004710779415048827,-0.005920434977345734,-0.00432620958019847,-0.014111872853761587
2015-12-03,-0.021544430922073476,-0.01561073247604361,-0.011383544165168402,-0.012347358390967011
2015-12-04,0.020897092952166574,0.024276064256588237,0.017634214830103856,0.021559422181101073
2015-12-07,-0.007365534907775362,-0.004572352676319058,-0.0033422478464176786,-0.011026945364439822
2015-12-08,0.005934003520773556,0.0038652502656189025,0.0028205354758523704,-0.012081913174136982
2015-12-09,-0.016180973708655344,-0.015914747214722413,-0.01163308075204339,0.007326744828023202
2015-12-10,0.0011903857075141744,-0.0008914539828631662,-0.0006495182289886214,0.010821683311072583
2015-12-11,-0.01986958386306137,-0.01679500480817475,-0.012218281662248587,-0.02482425799015564
2015-12-14,0.010296585408174241,0.01028506300993648,0.007448077903865258,-0.0037847166180402514
2015-12-15,0.0067604631211464206,0.006619057736360734,0.004809463271594705,0.0
2015-12-16,0.016923963252306162,0.01500721663196214,0.01091820728388182,0.0
2015-12-17,-0.014034811393137891,-0.013013090167773966,-0.009506104681698213,0.0
2015-12-18,-0.016474389153824265,-0.016724725992256606,-0.012176184286301961,0.0
2015-12-21,0.009436849811273351,0.009862072778660247,0.007146412331738405,0.0
2015-12-22,0.00539028731931146,0.007879719520079709,0.005726782185595081,0.0
2015-12-23,0.0053252513965982295,0.0018313841830264188,0.001332685818315582,0.0
2015-12-24,-0.0007428897454339056,-0.001579011820089793,-0.001149371697530821,0.0
2015-12-28,0.0022156895251004283,0.0042186901479026595,0.0030724237066110938,0.002047863060460564
2015-12-29,0.010390547729760113,0.009466909383271105,0.006900830052184226,0.012129623185973104
2015-12-30,-0.005920874675365395,-0.0055657832641721194,-0.004068788306456406,-0.007975240318801258
2015-12-31,-0.011637085091664057,-0.01186279369620169,-0.008656884431057277,-0.01163106662490887
2016-01-04,-0.018719066923457817,-0.017505090033723025,-0.012733609995631001,-0.021556242899463784
2016-01-05,0.0,0.0,0.0,0.0
2016-01-06,0.0,0.0,0.0,0.0
2016-01-07,0.0,0.0,0.0,0.0
2016-01-08,0.0,0.0,0.0,0.0
2016-01-11,0.0,0.0,0.0,0.0
2016-01-12,0.0,0.0,0.0,0.0
2016-01-13,0.0,0.0,0.0,0.0
2016-01-14,0.0,0.0,0.0,0.0
2016-01-15,0.0,0.0,0.0,0.0
2016-01-19,0.0,0.0,0.0,0.0
2016-01-20,0.0,0.0,0.0,0.0
2016-01-21,0.0,0.0,0.0,0.0
2016-01-22,0.0,0.0,0.0,0.0
2016-01-25,0.0,0.0,0.0,0.0
2016-01-26,0.0,0.0,0.0,0.0
2016-01-27,0.0,0.0,0.0,0.0
2016-01-28,0.0,0.0,0.0,0.0
2016-01-29,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0
2016-02-02,0.0,0.0,0.0,0.0
2016-02-03,0.0,0.0,0.0,0.0
2016-02-04,0.0,0.0,0.0,0.0
2016-02-05,0.0,0.0,0.0,0.0
2016-02-08,0.0,0.0,0.0,0.0
2016-02-09,0.0,0.0,0.0,0.0
2016-02-10,0.0,0.0,0.0,0.0
2016-02-11,0.0,0.0,0.0,0.0
2016-02-12,0.0,0.0,0.0,0.0
2016-02-16,0.0,0.0,0.0,0.0
2016-02-17,0.0,0.0,0.0,0.0
2016-02-18,0.0,0.0,0.0,0.0
2016-02-19,0.0,0.0,0.0,0.0
2016-02-22,0.0,0.0,0.0,0.0
2016-02-23,0.0,0.0,0.0,0.0
2016-02-24,0.0,0.0,0.0,0.0
2016-02-25,0.0,0.0,0.0,0.0
2016-02-26,0.0,0.0,0.0,0.0
2016-02-29,0.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0
2016-03-02,0.0,0.0,0.0,0.0
2016-03-03,0.0,0.0,0.0,0.0
2016-03-04,0.0,0.0,0.0,0.0
2016-03-07,0.0,0.0,0.0,0.0
2016-03-08,0.0,0.0,0.0,0.0
2016-03-09,0.0,0.0,0.0,0.0
2016-03-10,0.0,0.0,0.0,0.0
2016-03-11,0.0,0.0,0.0,0.0
2016-03-14,0.0,0.0,0.0,0.0044271901358508
2016-03-15,0.0,0.0,0.0,-0.007065121529029272
2016-03-16,0.0,0.0,0.0,0.011940928432508713
2016-03-17,0.0,0.0,0.0,0.005248512634177471
2016-03-18,0.0,0.0,0.0,0.004877282056851895
2016-03-21,0.0,0.0,0.0,0.006167691246300899
2016-03-22,0.0,0.0,0.0,0.004100234622841814
2016-03-23,0.0,0.0,0.0,-0.0084063468430432
2016-03-24,0.0,0.0,0.0,-0.0014532273997076572
2016-03-28,0.0,0.0,0.0,-0.008010942632995066
2016-03-29,0.0,0.0,0.0,0.005454118277496756
2016-03-30,0.0,0.0,0.0,0.00664793799312835
2016-03-31,0.0,0.0,0.0,-0.001171098923583913
2016-04-01,0.013612212886686903,0.012053977322775244,0.009203307850673026,-0.013069651004918748
2016-04-04,-0.005604183726562906,-0.004216212562455968,-0.003228204866698392,-0.008044866375057746
2016-04-05,-0.010383264340246168,-0.009821434135564688,-0.007512471009154753,-0.006048027783962628
2016-04-06,0.008371883701728144,0.00748273477838679,0.005710270943591,0.01153011887991684
2016-04-07,-0.007372794882429146,-0.007458403143548731,-0.005701733892979899,-0.01923378925360253
2016-04-08,0.00021333301015635797,0.0007664678865026975,0.0005849073629342616,0.012183397117142558
2016-04-11,-0.005939012094102081,-0.004592068573365471,-0.0035049375735282107,0.004490418352569137
2016-04-12,0.005027425103531602,0.002646072719895587,0.0020174354296580432,0.016098758188052287
2016-04-13,0.0011966269733971746,-0.003390397264028233,-0.002586549747259026,0.024096060600271585
2016-04-14,-0.004425330043100639,-0.005270946483849515,-0.0040179886033527845,0.0015945625143281017
2016-04-15,0.006640919936648171,0.00409083593777515,0.0031144794126312103,-0.0030843947658443227
2016-04-18,0.0052404512583081875,0.007513675654261975,0.005725960527146912,0.0027422325906607536
2016-04-19,-0.013362053099557292,-0.003612280926813205,-0.0027577107576183257,-0.001772694445503098
2016-04-20,-0.00515110834012078,-0.005670710050111327,-0.004325460159062766,-0.002220354767153543
2016-04-21,-0.013479773518799143,-0.014709873151443897,-0.011205123112016602,-0.008327908847337806
2016-04-22,-0.008483265425459297,-0.0056998943455095485,-0.004326457419438823,0.0026689547576388417
2016-04-25,0.0032897848695492282,0.005323026808607523,0.004034825902103023,-0.003643259086368089
2016-04-26,-0.0031885105163727,-0.0010401752919705354,-0.0007894589149101128,-0.005169492012781718
2016-04-27,-0.0017353146437328881,0.0037405139043178437,0.002838214986446319,-0.00544024716791125
2016-04-28,-0.008473233834516702,-0.0043793185549683145,-0.003325914889699244,-0.012383019643696591
2016-04-29,0.0009036374785389434,-4.946736838096211e-05,-3.7528753890514466e-05,-0.008542431921654825
2016-05-02,0.013567679005874522,0.013230645424834542,0.012909494780181774,0.007946010776613388
2016-05-03,-0.004389964352657261,0.00019591214350733743,0.00019734741757626573,-0.009045062243306035
2016-05-04,0.0033992522784975776,0.00527353417986598,0.005275927848011008,-0.019269379249881702
2016-05-05,0.001046192716336991,0.0002888909079328261,0.0002890120951868358,0.001594453791162298
2016-05-06,0.011428185981229966,0.011226524136317861,0.011226204377017934,-0.0026479438254165544
2016-05-09,0.00807688070057,0.008386570135951343,0.008386588409232232,-0.006819275464001184
2016-05-10,0.009256518592482443,0.007934349228102322,0.007933766902127104,0.018960395373500027
2016-05-11,-0.00903873529087329,-0.0075725483329489585,-0.007572177420551496,-0.005349892525659983
2016-05-12,0.006894500050286689,0.009478339273029324,0.009478676272724584,-0.009686327500471159
2016-05-13,-0.006567370335952227,-0.00659836970166805,-0.0065979408954784935,-0.01041165416267098
2016-05-16,0.0054940318467533444,0.004482158272480552,0.004482381488027709,0.016869326677652507
2016-05-17,-0.019554123450840066,-0.01998565356567561,-0.019985207999445254,0.002742868210186211
2016-05-18,-0.00889190850768129,-0.010713835037632902,-0.010714424112090448,-0.0022392020347418162
2016-05-19,-0.00517884596438134,-0.003466356393325709,-0.003467250314359349,-0.0002815237753015509
2016-05-20,0.002556326677650045,-0.0025811850886355847,-0.002579558386977432,0.015040010193679398
2016-05-23,-0.0010816625907853483,-0.0004945840891080744,-0.000494751956468753,-0.004887000533924546
2016-05-24,0.01579692676790878,0.013180994012601976,0.013180040475283539,0.012366337129600335
2016-05-25,-0.0002798601042960369,-0.001962607019227458,-0.0019623997684501404,0.0021709614999274596
